,fecha,titulo,link,descripcion
2345,2016-12-08,Alcalde de Loja no asistió a su juicio porque estaba cerrando un negocio de exportación de perros con China,http://elmercioco.com/alcalde-de-loja-no-asistio/,"APS. Noticias. Xi Chuan, China.- El burgomaestre lojano ha cometido un delito al faltar a su juicio, el alcalde ha sido citado por segunda vez con una amenaza de que si no asiste se le podría hasta quitar la teta del municipio lojano. El alcalde ha justificado su ausensia en el juzgado diciendo que estaba resolviendo negocios internacionales que incluso mejorarán la calidad de vida de sus cultos y amables habitantes."
2346,2016-12-07,Angello Barahona putea a diario “El Mercioco” como hombre,http://elmercioco.com/barahona-putea-el-mercioco/,"APS. Noticias. Guayaquil, Ecuador.- El conductor de televisión basura, Angello Barahona, lanzó un insulto a diario El Mercioco esta mañana. Tanto fue el dolor de Barahona por la publicación de Diario El Mercioco que decidió dejar su homosexualidad a un lado e insultar como todo un varón guayaquileño."
2347,2016-12-07,El Vaticano prohíbe al Tio Mercioco dar bendiciones porque no es un santo.,http://elmercioco.com/el-baticano-prohibe/,"APS. Noticias. Lyon, Francia.- Una notificacion llegó por correo a los corresponsales del Mercioco, desde el Vaticano nos han pedido expresamente dejar de bendecír a todos nuestros seguidores ya que no pagamos el impuesto necesario para hacerlo (35% de nuestro sueldo) y tampoco contamos con beatificación ni canonización. Nosotros enviamos nuestra respuesta el mismo día, adjunto les dejamos nuestra carta:"
2348,2016-12-07,BSC viajará en aviones de LAMIA para ver si puede ganar algún título internacional,http://elmercioco.com/lamia-bsc-titulo/,"APS. Noticias. Quito, Ecuador.- Después de que la CONMEBOL  decidiera declarar al equipo brasileño Chapecoense, cuyo avión se estrelló el pasado martes y dejó 71 fallecidos, campeón de la Copa Sudamericana de fútbol, el BSC ha decidido viajar en esa flota de aviones. La Conmebol dijo en un comunicado que Chapecoense será reconocido como campeón con las todas prerrogativas deportivas y económicas que ello conlleva."
2349,2016-12-07,Video: Ella lava los platos en toalla pero su tío entra y ….¡zorog!,http://elmercioco.com/toalla-zorog/,
2350,2016-12-07,Joven canta “Yo soy el chullita quiteño” pero no sabe que es “La Guaragua”,http://elmercioco.com/la-guaragua-quito-fiestas/,"APS. Noticias. Quito, Ecuador.- Las fiestas de Quito se vivieron de varias maneras. Aparte de los eventos gratuitos programados en los espacios públicos, los capitalinos tienen la alternativa de celebrar a la capital a bordo de chivas, buses discotecas donde varios jóvenes pretendían hacerse pasar por quiteños. Este es el caso de Jose Luis Cobo, un joven oriundo de Ambato que emigró a la capital a sus 6 años de edad, vive en el Valle de los Chillos y afirma ser quiteño."
2351,2016-12-06,VIDEO: Joven revienta su ampolla y sale algo asqueroso,http://elmercioco.com/video-joven-revienta-su-ampolla-y-sale-algo-asqueroso/,
2352,2016-12-06,Trabajadores del Banco de Guayaquil piden a los ecuatorianos “no votar por Lasso”,http://elmercioco.com/trabajadores-del-banco-de-guayaquil/,"APS. Noticias. Quito, Ecuador.- Trabajadores de varias oficinas bancarias del Banco de Guayquil, propiedad del candidato presidencial Guillermo Lasso, iniciaron una campaña anónima para pedir a los ecuatorianos que no voten por su jefe en las elecciones presidenciales. A falta de mejoras salariales durante años en el Banco de Guayaquil, los trabajadores solicitan a los ciudadanos del Ecuador, “NO VOTAR POR EL BANQUERO” porque sus salarios se verán reducidos."
2353,2016-12-05,VIDEO: Se cae un edificio mal mantenido en Quito y por suerte no mata a nadie.,http://elmercioco.com/video-se-cae-un-edificio-mal/,
2354,2016-12-05,Hincha del Barcelona no realiza ningún robo después de ganar el campeonato y es separado de la sur oscura,http://elmercioco.com/hincha-del-barcelona-2/,"APS. Noticias. Guayaquíl, Ecuador.- Los coordinadores calificaron el comportamiento del ex-hincha como “Inaceptable” ya que un verdadero hincha roba almenos 5 pares de zapatos antes de que vengan los chapas. “Este man no es Barcelonista, dice que; Ay, no voy a robarsh, ay no voy a quemars, ay no voy a decir groseriash, a este man lo que le falta es barrio, por eso lo expulsamos de la Sur Oscura y le dimos 5 puñaladas antes de que caiga al piso, como los de la Liga mismo” declaró Hector Benitez, lider de la barra brava del equipo del astillero."
2355,2016-12-05,VIDEO: Canguro estrangula a perro y se arman los puñetes,http://elmercioco.com/video-canguro-estrangula/,
2356,2016-12-05,Pedófilo amenaza a Quiteños y liguistas,http://elmercioco.com/pedofilo-amenaza-quitenos/,"Tener cuidado con este tipo, les dejo su facebook para que le manden a la mierda por maldito: https://www.facebook.com/lfgp2"
2357,2016-12-04,Mushuc Runa será el chambelán de las Quinceañeras,http://elmercioco.com/mushuc-runa-sera-el-chambelan/,"APS. Noticias. Guayaquíl, Ecuador.- Los guasmos serán la sede de el caos que ocasionará toda la celebración de la copa nacional número 15 de Barcelona Sporting Club. Agradeciendo que esto sea posible autoridades del Barcelona han pedido al Mushuc Runa que lo acompañen como chambelán de su fiesta de los 15."
2358,2016-12-04,Mujer Venezolana vive en Ecuador y trata a los ecuatorianos de basuras,http://elmercioco.com/mujer-venezolana-putea-ecuatorianos/,Aquí les dejo su facebook para que le manden saludos https://www.facebook.com/obdynarvaezroldan?fref=ts&__mref=message_bubble
2359,2016-12-04,Científicos descubren que el Teletón es 10 veces más danino que Combate,http://elmercioco.com/teleton-que-combate/,"APS. Noticias. Guayaquíl, Ecuador.- Aproximadamente 10 veces más aburrido y con un porcentaje trementamente inferior de calidad es como se compara al Teletón de Guayaquíl con el programa Combate, por un científico que dice que es incluso danino para la salúd y puede crear niveles leves de autismo en aquellos que sintonizan esa programación por más de unos 30 minutos. Lamentablemente lo comprobamos y ahora mismo nuestro redactor está en estado de trance y no podemos continuar con la nota."
2360,2016-12-04,Asistente a las fiestas de Quito fue linchado por ser del Valle,http://elmercioco.com/asistente-fiestas-de-quito/,"APS. Noticias. Quito, Ecuador.- Leopoldo Gonzaga, un asistente a las fiestas de Quito, residente del valle de los Chillos fue trasladado al hospital metropolitano a altas horas de la noche en medio de festejos de la capital. La razón fue que un grupo de “chullitas” descubrieron que vivía en el Valle y por ende no tenía derecho a celebrar estas fiestas tan tradicionales. Lo agredieron en el instante y le hicieron la caminata de la verguenza desde la ronda hasta el triángulo del valle. El aflijido se sintió abandonado cuando sus amigos de Tumbaco y Carapungo salieron corriendo al ver lo que le hacían."
2361,2016-12-04,Bangera se ofreció como jugador del Chapecoense ya que tiene experiencia haciendose el muerto.,http://elmercioco.com/bangera-se-ofrecio/,"APS. Noticias. Chapecó, Brasil.- Alrededor de 38 personas le sacaron la pucta a Banguera cuando se presentó a ofrecerse como jugador del Chapecoense con la frase “Se que seré apto para el equipo, tengo experiencia haciendome el muerto”. Al llegar al hospital lo trataron igual de mal y el jugador no tuvo otra opción que regresar al país a ser tratado en una clinica ecuatoriana. Sus familiares lo acogieron y sus amigos le habían mencionado que lo que hizo fue una ofensa a lo que el no supo hacer mejor cosa que “caerse muerto de la vergüenza”."
2362,2016-12-04,Ministerio coordinador de seguridad avisa a la ciudadania que para evitar robos deben llevar una camiseta del Barcelona,http://elmercioco.com/ministerio-camiseta-del-barcelona/,"APS. Noticias. Guayaquíl, Ecuador.- El ministerio encargado de organizar al Ecuador en crisis a nivel nacional ha tomado la responsabilidad de la delincuencia en el país, ya que se ha vuelto a mayor escala segun creen, como los barcelonistas están contentos por la próxima copa nacional se encuentran más peligrosos que nunca, subiendo asi la delincuencia del país a el triple de lo común, específicamente en la costa ecuatoriana, para ello nos dan una recomendación muy efectiva. “Utilizar una camiseta del barcelona en barrios peligrosos o por calles con gamines y ñengosos nos asegurará que no nos hagan daño hasta cierto punto, porque barrio no mata barrio” aseguró el ministro de reemplazo que se encuentra en el cargo."
2363,2016-12-03,VIDEO: Chapa de tránsito agrede a persona que lo filma cuando iba a coger una coima,http://elmercioco.com/chapa-agrede-video/,ACLARACIÓN: “NO ES DELITO GRABAR A UN FUNCIONARIO PÚBLICO”
2364,2016-12-03,Rodas implementará sistema de evacuación de vómitos por las fiestas de Quito,http://elmercioco.com/rodas-implementara-sistema-vomito/,"APS. Noticias. Quito, Ecuador.- Las conocidas borracheras mortales de las fiestas de Quito han traído muchos problemas a vários sectores intra-trurísticos de Quito, como es “La Mariscal” “La Ronda” diferentes universidades y bares tradicionales de la ciudad. Entre los mayores incovenientes esta la acumulación de materia sin digerir con alto contenido alcoholico o tambien llamado vómito de borracho. “Las calles amanecen con olor a canelazo vomitado y eso no permite el tránsito de las trabajadoras sexuales, que poco respeto a la ciudad” declara una dueña de un negocio popular de la ciudad."
2365,2016-12-02,Ufólogo muestra fotografías que prueban que la exjueza Collantes es vigilada por extraterrestres,http://elmercioco.com/ufologo-collantes-jueza/,"APS. Noticias. Quito, Ecuador.- El estudioso y apasionado del fenómeno OVNI, Jaime Rodríguez, confesó que como lo ha señalado en sus escritos publicados el día de ayer, está confirmado que extraterrestres persiguen a la exjueza Lorena Collantes.
“Yo personalmente analicé las fotos que me enviaron con filtros antisolares y rayos gama, y descubrí que las fotografías son genuinas, en estas fotografias siempre hay un extraterrestre vigilando a la exjueza”, afirmó el ufólogo."
2366,2016-12-02,VIDEO: Mira como unos musulmanes trollean a un francotirador en plena guerra.,http://elmercioco.com/trollean-un-francotirador/,
2367,2016-12-02,VIDEO: Este motociclista te enseñará como funciona karma en un minuto,http://elmercioco.com/video-este-motociclista/,Este motorista es el puto amo.
2368,2016-12-02,Jueza Collantes:”Perdono a todo el país menos a diario El Mercioco”,http://elmercioco.com/jueza-collante-perdona/,"APS. Noticias. Quito, Ecuador.- La exjueza Lorena Collantes, a quien la Fiscalía abrió una instrucción fiscal por el delito de ataque y resistencia, perdonó este jueves 1 de diciembre del 2016 “al país”, por burlarse de ella en los incidentes que protagonizó el pasado 17 de noviembre, pero afirmó que no perdonará a Diario EL MERCIOCO. “Pido disculpas al país por mis acciones, y de mi parte perdono al país por burlarse de mi en las redes sociales, pero nunca perdonaré a Diario El Mercioco por el bulling extremo contra mi persona, me trataron peor que a la Pame”, afirmó."
2369,2016-12-01,VIDEO: Esta simpática mujer nos muestra lo que puede hacer con sus tetas grandes,http://elmercioco.com/mujer-tetona/,
2370,2016-11-30,VIDEO: Los Simpsons predicen el accidente del equipo de futbol brasileño.,http://elmercioco.com/video-los-simpsons-predicen/,
2371,2016-11-29,VIDEO: Mujer casi muere en medio de una inundación por intentar conducír a través de ella,http://elmercioco.com/video-mujer-termina-en-medio/,
2372,2016-11-29,Manabitas asistirán en masa a las fiestas de “Imbaburra” por razones desconocidas.,http://elmercioco.com/manabitas-asistiran-en-masa/,"APS. Noticias, Imbabura, Ecuador.- Almenos 3000 manabítas ya han comprado boletos para viajar a la sierra ecuatoriana, específicamente a “Imbaburra” como ellos la llaman. “No somos cojudos, sabemos que si se llama Imbaburra a de ser por algo, yo estudié Serrano y Kichwa hasta nivel B2 y se que Imbabura se pronuncia Imbaburra y significa tierra de burras” declaró un filiólogo oriundo de Manabi. Los turistas costeños en su totalidad son hombres, sin límite de edad, acuden pubertos, casados y septagenarios por igual, para cumplir su tradiciónal “Coge a la burra que se escapa, cógela”"
2373,2016-11-29,Científicos de Yachay descubren que el 98% de las cenizas de Castro son cenizas de habano.,http://elmercioco.com/cenizas-de-habano/,"APS. Noticias. Imbabura, Ecuador.- Miles de cubanos desfilaban en silencio este lunes por la Plaza de la Revolución, la tribuna que más amó el dictador Fidel Castro, para rendir homenaje al histórico líder de la isla, cuyas cenizas no han sido exhibidas. La razón es que estas cenizas estaban siendo analizadas en las instalaciones de la ciudad del conocimiento Yachay, donde vários geólogos y cenizólogos se reunieron a examinár los restos fúnebres del lider cubano."
2374,2016-11-29,Detienen a la Jueza Collantes al descubrír que llamó a Fidel 30 minutos antes de su muerte.,http://elmercioco.com/detienen-la-jueza-collantes/,"APS. Noticias. La Habana, Cuba.- Tres días a tardado la planificación del operativo “Cara de veerrrrrga” que se realizó entre la inteligencia policial cubana y ecuatoriana. El operativo constaba en la aprehension de la famosa “Lady Jueza” quien había amenazado previamente a algunos servidores públicos que la habían movilizado por problemas legales. El fundamento para el operativo fueron las fuertes pruebas que se encontraron contra la Jueza, várias llamadas hacia el comandante cubano fueron descubiertas su celular, coincidiendo con el celular del mandatario quien 30 minutos después de responder una llamada de la mujer se hallaba ya sin vida."
2375,2016-11-29,Conoce las “inteligentes” propuestas de los candidatos a presidentes.,http://elmercioco.com/propuestas-presidentes/,
2376,2016-11-28,Los mejores memes de la perdida del Barshelonash,http://elmercioco.com/los-mejores-memes-de-la-perdida-del-barshelonash/,
2377,2016-11-26,Maduro afirma que Fidel se le apareció en forma de “Güarro”,http://elmercioco.com/maduro-castro-guarro/,"APS. Noticias. Durán, Ecuador.- El presidente venezolano Nicolás Maduro, dijo en su monólogo semanal que sintió que el fallecido dictador comunista Fidel Castro se le apareció en forma de «guarro o cuervo» y lo bendijo. «Lo sentí ahí a Fidel, en forma de güarro o cuervo no se bien, pero así lo sentí yo desde mi alma, yo supe que era él cuando me picó los ojos por tercera vez», relató Maduro."
2378,2016-11-26,Los mejores memes de la muerte de Fidel Castro,http://elmercioco.com/memes-fidel-castro/,
2379,2016-11-26,El barrio la Florida de Quito esta de luto por la muerte de Fidel y exige al municipio un monumento,http://elmercioco.com/el-barrio-la-florida-de-quito/,"APS. Noticias. Quito, Ecuador.- A demás exigen que se consuman el doble de pizzas en los siguientes tres días. La muerte del Comandante Fidel Castro ha movilizado y conmovido a las dos comunidades más grandes y representativas del pueblo cubano, es decir, Cuba y el barrio la Florida de Quito. Un habitante de este barrio dijo “ndoweiudg9q8798q  huihi sudhfa87s6d0a9’da shdiaushdauhd9769187938 hiaugfbsudyf 98q709eu uiahkhas idha08ym,nzun, Chico” lo que se puede interpretar como un pedido especial al municipio de realizar un monumento del Generál en este barrio del norte de Quito."
2380,2016-11-24,VIDEO: Conoce a la nueva postulante a asambleista,http://elmercioco.com/video-postulante/,
2381,2016-11-24,Lasso ofrece un millón de empleos para ecuatorianos en España,http://elmercioco.com/lasso-ofrece-un-millon-de-empleos/,"APS. Noticias. Durán, Ecuador.- En Durán, cantón de Guayaquil, el presidenciable de Creo Guillermo Lasso presentó su plan para crear un millón de empleos durante los cuatro años que duraría su Gobierno, si gana las elecciones generales del 2017. Lasso ofreció trabajo fijo con salario digno para ecuatorianos en España. El líder de Creo aseguró que él conoce del tema laboral en España porque trabaja desde los 15 años."
2382,2016-11-23,VIDEO: Encontramos al primo longazo de La Jueza Collantes y a este por suerte no le sacaron la pucta,http://elmercioco.com/video-encontramos-al-primo/,
2383,2016-11-23,Chef ecuatoriano probó el poder de la jueza borracha “Sabe a caldo de marisco” declara,http://elmercioco.com/chef-ecuatoriano-probo-el-poder/,"APS. Noticias. Quito, Ecuador.- Un chef oriundo de Quito y estudiado en japón como Master Chef ha sido convocado por la Policía Nacional del Ecuador para que pruebe el poder de la Jueza Borracha y lo califique si es peligroso o no. El chef ha viajado por medio mundo y no ha dudado en regresar a su tiera para ayudar a la policía. Una sesión de 30 minutos se llevo entre la ex-jueza y el artista de la cocina. Al final una entrevista de la policía hacia el chef fue lo único que pudimos conseguir:"
2384,2016-11-23,Policía amenazado por la Jueza Borracha afirma no tener “Cara de veeerrrga”,http://elmercioco.com/policia-amenazado-por-la-jueza-borracha-afirma-no-tener-cara-de-veeerrrga/,"APS. Noticias. Guayaquíl, Ecuador.- Después de algunos días ya de los sucesos ocurridos entre la Jueza Borracha y la policía nacional, declaraciones nuevas sobre el policía amenazado han salido a la lúz. Entre ellas el hecho de que el policía se vio traumado por vários minutos, 3o para ser específicos, ya que la amenaza no lo dejaba mozear en paz. Pero tambien declaró que ahora todos sus compañeros le hacen bullyng y que el pueblo ya no lo respeta, especificamente dijo: “Yo no soy cara de verga, si, bueno, nací con este rostro, pero preferiría que me llamasen ´Rostro de Glande´ ahora ya pienso renunciar a la policía nacional y conseguir trabajo en algún otro ámbito laboral donde no se requiera nada de estudio, tal vez la industria pornográfica”"
2385,2016-11-23,Lasso promete devolver los millones del feriado si gana la presidencia.,http://elmercioco.com/lasso-promete-devolver-presidencia/,"APS. Noticias. Durán, Ecuador.- El presidenciable de Creo Guillermo Lasso presentó su plan para crear un billón de dólares durante los cuatro años que duraría su Gobierno, si gana las elecciones generales del 2017. La mañana de este martes 22 de noviembre del 2016 ofreció devolver lo que se perdió en el feriado –principalmente- para inmigrantes y adultos de más de 50 años, madres solteras y personas con discapacidad que tuvieron que sufir un golpe tan dificil. El líder de Creo aseguró que él conoce del tema porque trabajaba desde los 15 años lavandole el carro al papi por 1 000 sucres y después del feriado solo era por 100 dólares."
2386,2016-11-22,La jueza borracha lanza su candidatura a asambleísta por el Partido Social Cristiano,http://elmercioco.com/jueza-poderosa-asambleista-psc/,"APS. Noticias. Guayaquil, Ecuador.- A través de su cuenta de Twitter, el alcalde de Guayaquil y líder socialcristiano Jaime Nebot informó que el partido acaba de postular a la exjueza  Lorena Collantes como canditada a asambleísta. “Si, esta señorita era de los verdes, pero me sorprendió su facilidad de palabra para putear a las personas,… esa frase ‘quieres sentir mi poder, cara de verga’, me recuerda a mi tan querido ‘ven para mearte’, por eso he decidido reclutarla en el partido social cristiano”, afirmó Nebot."
2387,2016-11-22,Científicos de Yachay construirán Gafas de Sayayin para medir el poder de juezas ebrias,http://elmercioco.com/cientificos-gafas-de-sayayin/,"APS. Noticias. Yachay, Ecuador.- Un grupo de estudiantes de primer año de la Universidad Yachay en Ecuador inspirados en los servidores del señor Freezer, han desarrollado un dispositivo que mide el poder de las juezas en estado etílico. Mediante la combinación de dos elementos, la confianza desprendida por la persona y el nivel de alcohol en la sangre, este proceso es posible."
2388,2016-11-22,Los mejores memes de la Jueza borracha y su poder,http://elmercioco.com/memes-jueza-borracha/,
2389,2016-11-21,Alcalde de Loja penalizará el envenenamiento de perros “La carne se pone muy dura” explica.,http://elmercioco.com/alcalde-de-loja-penalizara/,"APS. Noticias, Loja, Ecuador.- Después de várias peticiones departe del pueblo ecuatorianao hacia el cabildo lojano, el burgomaeste de Loja ha prometido tomar medidas ante la situación de los envenenamientos masivos caninos. En las redes sociales muchos desocupados han publicado diferentes videos y testimonios sobre como en este último mes se han estado envenenando y matando perros callejeros en la ciudad de loja, donde vários muestran el sufrimiento de sus mascotas o su perrito de engorde."
2390,2016-11-20,Mafioso aclara que jueza borracha no es su mujer sino solamente una de sus perras,http://elmercioco.com/mafioso-jueza-perras/,"APS. Noticias. Guayaquil, Ecuador.- A través de redes sociales se viralizaron varios videos en los que se muestra a la abogada, Lorena Collantes, agrediendo física y verbalmente a los miembros de la Policía Nacional que la detuvieron el pasado 17 de noviembre en un restaurante. En varias ocasiones, Collantes amenaza a quienes la filman y sostiene que es jueza. Collantes en el video afirma que su marido es un mafioso y que puede matar a un policía en 30 minutos."
2391,2016-11-20,Yachay descubre que los decapitados enrealidad si tenian cabeza,http://elmercioco.com/yachay-descubre-cabeza/,"APS. Noticias. Guayaquíl, Ecuador.- Después de que el grupo forense de Yachay haya profanado 5 diferentes tumbas en diferentes cementerios y museos de Guayaquíl lograron descubrir que los poétas “Decapitados” enrealidad si tenían cabeza. Años de papeleo interminable tuvieron que sufrir los estuadiantes y científicos de la Ciudad del conocimiento Yachay, para tratar de desenterrar a un grupo de 5 poétas con el fin de comprobar el mito de que se llamaban decapitados por no tener cabeza. Declaraciones del jefe de la investigación, Toribio León, fueron: “Nos parecía ridículo que un grupo de 5 decapitados pudiesen escribir poemas, porque no tendrían ojos para ver donde escriben, asi que no queríamos que el país siga sumergido en esa ignorancia y decidimos profanar los cadáveres de todos esos jóvenes y ver si tenían cabeza o no”"
2392,2016-11-20,VIDEO: Álvaro Noboa da consejos de como hacer el amor en entrevista de Ecuavisa,http://elmercioco.com/video-alvaro-noboa-da-consejos/,
2393,2016-11-20,VIDEO: Cuando te crees sicario pero te sacan la puta enfrente de la cámara.,http://elmercioco.com/video-cuando-te-crees-sicario/,
2394,2016-11-19,VIDEO: LadyBorracha afirma ser jueza y que mandará a matar a todos los policías.,http://elmercioco.com/video-ladyjuez-afirma-ser-jueza/,
2395,2016-11-19,El Brayan y la Kimberli inscriben sus candidaturas a asambleistas,http://elmercioco.com/el-brayan-y-la-kimberli-asambleistas/,"APS. Noticias. Quito, Ecuador.- El Partido Social Cristiano, Alianza País y CREO han luchado el día de hoy a las afueras del CNE para ganar el apoyo en la asamblea al inscribir a Brayan Cunalata y Kimberli Tituaña respectivamete en sus listas. Afirman que estas dos personas “famosas” ayudarían a ganar el voto de cada uno de sus “Tocayos” en el país, representados en 35 00o Brayans y 40 000 Kimberlis aproximadamente. Al final el PSC ha sido aquel que incribió a las dos celebridades de la Marín y los Guasmos, ya que ellos pidieron específicamente tener amistad con los personajes de combate que ahora conforman parte de esa lista tambien."
2396,2016-11-19,CREO lanza a Pennywise como candidato a asambleísta para contrarestar a Tico Tico,http://elmercioco.com/creo-pennywise-asambleista/,"APS. Noticias Quito, Ecuador.- Ernesto Huertas Carrillo, más conocido como ‘Tiko Tiko’, será candidato a asambleísta en el Distrito 2 Guayas, por el Partido Socialista Ecuatoriano, para las elecciones de febrero de 2017. Hasta la Delegación del CNE en Guayas, Huertas llegó para inscribir su candidatura. Fue recibido por el dirigente del Partido Socialista, Gabriel Pin. Esta noticia causó conmoción y confusión en el electorado ecuatoriano al no saber si se debe votar por un payaso, por futbolistas o por idiotas de la televisión."
2397,2016-11-19,Lasso: “Es mejor que nuestros montubios se maten a balazos que a machetazos”,http://elmercioco.com/lasso-montubios-armas/,"APS. Noticias. Quito, Ecuador.- El candidato presidencial por CREO Guillermo Lasso, prometió que de ganar las elecciones, reformaría la legislación para permitir que los moradores de las zonas rurales del país puedan portar armas de fuego. La promesa la hizo durante una reunión del pasado jueves, con gremios montubios de la costa, invitado por el dirigente campesino Paúl Olsen."
2398,2016-11-19,Presidente de China afirma que la comida Lojana es su favorita en el Ecuador,http://elmercioco.com/presidente-de-china/,"APS. Noticias. Loja, Ecuador.- El presidente chino Xi Jinping o tambien conocido como el Patrón en el Ecuador, ha prometido bajar la deuda del país gracias a su admiración del pueblo lojano y sus tradiciones culinarias. El presidente fue engatuzado por el alcalde de Loja para probar su plato predilecto “Perro asado” a lo cual el presidente oriental dijo: “Este sel el mejol pello que he comido en mi vida, me lecuelda a mi hogal, veo que su pueblo se ha esfolzado por lendil tlibuto a China, su acción ayudala al país”"
2399,2016-11-19,La comunidad afroecuatoriana demanda derechos de autor del “Black Friday”,http://elmercioco.com/la-comunidad-afroecuatoriana/,"APS. Noticias. Esmeraladas, Esmeraldas.-  El famoso día de ofertas,  el viernes Negro será demandado legalmente por la comunidad afroecuatoriana. Un protesta de más de 10 000 habitantes de la costa ecuatoriana y  del valle del chota han realizado una protesta, reclamando todos los derechos de autor que deberían pagar todas las empresas que buscan promocionar este ” Viernes Negro” sin pagar regalías a los pueblos que tanto han sufrido."
2400,2016-11-18,VIDEO: Grupo de españoles se pasan de imbeciles y llaman al escenario a Juan Gabriel en los Latin Grammy,http://elmercioco.com/video-espanoles-llaman/,
2401,2016-11-18,VIDEO: Presentadora se desnuda completamente en programa de deportes chileno,http://elmercioco.com/video-presentadora-se-desnuda/,
2402,2016-11-18,VIDEO: Héroe ruso salta a salvar a un perro que iba a morir congelado,http://elmercioco.com/video-heroe-ruso/,
2403,2016-11-17,"General Moncayo: “Osea, si ganamos la guerra al Perú, pero les cedimos las tierras porque soy buena gente”",http://elmercioco.com/moncayo-guerra-peru-2019/,"APS. Noticias. Quito, Ecuador.- Este era el Ecuador antes de la guerra del Cenepa en 1995."
2404,2016-11-17,"Ay Pame nos vuelve a amenazar con que si llega a ser asambleista, creará ley para cerrar el Mercioco",http://elmercioco.com/ay-pame-nos-vuelve-amenazar/,"APS. Noticias. Lyon, Francia.- Ya habían pasado algunos meses sin que supieramos de Pamela Aguirre, quien ya nos había amenazado anteriormente, pero esta ocasión nos dejó un mensaje más serio, amenazándonos."
2405,2016-11-17,"VIDEO: Cuando Noboa humilló a Correa, Viteri y a si mismo en vivo.",http://elmercioco.com/video-cuando-noboa-humillo/,
2406,2016-11-16,Will Smith afirma que en el pasado se llamaba Was Smith,http://elmercioco.com/spanglish-wil/,"APS. Noticias, Chichago, U.S.A.- Will Smith, en una entrevista con un corresponsal del diario el Mercioco contó su opinión sobre política, afirmando que Trump es un cerdo y que Lasso un Pelamasso. Sus declaraciones fueron mayormente políticas y promocionales de sus nuevas películas Pero la declaración más fuerte consistía en un cambio de nombre, que no había contado a nadie antes, específicamente nos dijo: “Nowdays everybody knows me as Will Smith, but in the past i used to be Was Smith” traducido como “Ahora todos me conocen como Will Smith, pero en el pasado solía llamarme Was Smith."
2407,2016-11-16,Chiriboga condenado a 5 meses de prisión en su mansión con juegos de azar y mujerzuelas,http://elmercioco.com/chiriboga-prision-mujerzuelas/,"APS. Noticias. Quito, Ecuador.- La fiscal Diana Salazar, a cargo de la investigación del caso Ecuafútbol, pidió la pena máxima para Luis Chiriboga, expresidente de la Federación Ecuatoriana de Fútbol (FEF) y para Hugo M., extesorero del organismo deportivo, ambos acusados de lavado de activos en calidad de coautores. Así lo dio a conocer la Fiscalía, la mañana de este 15 de noviembre del 2016, a través de su cuenta de Twitter."
2408,2016-11-15,Trump publica la lista de apellidos latinoamericanos que serán deportados y no recibirán visas,http://elmercioco.com/apellidos-latam-trump/,"APS. Noticias. Quito, Ecuador.- A una semana de su triunfo en la elección presidencial de Estados Unidos, Donald Trump confirmó hoy en una entrevista cedida a la cadena televisiva CBS una de sus promesas más polémicas: la deportación de inmigrantes . “Lo que estamos haciendo es tomar a quienes tengan antecedentes criminales, pandilleros, probablemente dos millones, incluso tres millones de latinos, los vamos a sacar del país o los vamos a encarcelar”, prometió el magnate de 70 años durante el reportaje emitido por la emisora."
2409,2016-11-15,"Si quieres ser un político vergante, tienes que memorizarte estas frases",http://elmercioco.com/si-quieres-ser-un-politico-millonario-para-robar-al-pueblo-tienes-que-memorizarte-estas-frases/,"APS. Noticias.- Si eres popular, lisiado o no, perteneces a la TV o a la radio, eres futbolista, tecnocumbiera, o estuviste de figuretti estos 4 años con algún partido político haciendo oposición, pues esta es tu oportunidad de arreglarte la vida de una vez por todas lanzandote para asambleísta. Puedes empezar a amarrar tu candidatura con algún partido político que te abra las puertas, obviamente tienes que tomarte fotos en los mercados, bailar tecnocumbia, ayudar a cruzar la calle a las viejitas, y acariciar a todo perro callejero que se te cruce."
2410,2016-11-15,Rodas recibió la primera perforadora para el metro y la bautizó Ricaurte en honor al consejal quien se perforó a la ofrecida,http://elmercioco.com/perforadora/,"APS. Noticias. Quito, Ecuador.- La tuneladora “El Guagua Alcalde o tambien llamada La Ricaute” llegó la tarde de ayer a Guayaquil y llegará a Quito en los siguientes días. Esta tuneladora viajó desde Alemania en 13 contenedores y se dividió en 55 piezas; el peso total de carga de la tuneladora es de 1554 toneladas. Peso comparable a la cantidad de garrotazos que le dio Ricaute a aquella que después llamó ofrecida. Esta perforadora se bautizó así ya que es ahora parte de la cultura quiteña el bullyng a Antonio Ricaute por sus aventurillas que incluso inspiraron a Antonio Valencia a tener mozitas."
2411,2016-11-14,Yachay descubre que la porcelana viene de las porceovejas.,http://elmercioco.com/yachay-descubre-porceovejas/,"APS. Noticias. Imbabura, Ecuador.- Una nueva espécie de ovino ha sido descubierta por los científicos que ya demuestran los frutos en Yachay. Proceoveja se llama la nueva epécie que ha existido mucho tiempo atrás y no nos hemos dado cuenta, explica el jefe de investigación proveniente de Manabí Telúrico Zambrano Loor. “La lana de donde viene… de la oveja, pero nunca nos hemos cuestionado de donde viene la porcelana, pues allí entró nuestro trabajo. La porcelana viene de las Porceovejas” declaró."
